,composer_id,dob,first_name,last_name
21707,24900,1778,Franz,Reinelt
21708,24901,1604,Ambrosius,Reiner
21709,24902,1560,Jacob,Reiner
21710,24903,1910,Karel,Reiner
21711,24904,1470,"Gilles,",Reingot
21712,24905,NaN,Andreas,Reinhard
21713,24906,NaN,Django,Reinhardt
21714,24907,1682,Franz,Reinhardt
21715,24908,1677,Johann,Reinhardt
21716,24909,1710,Karl,Reinhardt
21717,24910,1865,Heinrich,Reinhardt
21718,24911,1854,Hugo,Reinhold
21719,24912,1899,Otto,Reinhold
21720,24913,1682,Theodor,Reinhold
21721,24914,NaN,,Reinigg
21722,24915,1878,Béla,Reinitz
21723,24916,1643,Jan,Reinken
21724,24917,NaN,,Brennenberg
21725,24918,NaN,,Hagenau
21726,24919,1961,Frank,Reinshagen
21727,24920,1822,Karl,Reinthaler
21728,24921,NaN,Gaspar,Reis
21729,24922,1983,Jaime,Reis
21730,24923,1918,Dilermando,Reis
21731,24924,1829,Karl,Reiss
21732,24925,1950,Jay,Reise
21733,24926,1863,Alfred,Reisenauer
21734,24927,NaN,Niki,Reiser
21735,24928,1887,Alois,Reiser
21736,24929,NaN,de,Reiset
21737,24930,1809,Friedrich,Reissiger
21738,24931,1829,Karl,Reiss
21739,24932,1888,Julie,Reisserova
21740,24933,1798,Karl,Reissiger
21741,24934,1809,Friedrich,Reissiger
21742,24935,1825,August,Reissmann
21743,24936,1862,Josef,Reiter
21744,24937,1814,Ernst,Reiter
21745,24938,1911,Franz,Reizenstein
21746,24939,1940,Igor,Rekhin
21747,24940,NaN,,Rella
21748,24941,1759,Johann,Rellstab
21749,24942,1898,Fernando,Villar
21750,24943,1749,Johann,Rembt
21751,24944,1790,Johann,Remde
21752,24945,1821,Maria,Stubenberg
21753,24946,1959,Attila,Remenyi
21754,24947,1828,Ede,Remenyi
21755,24948,1831,W.A.,Remy
21756,24949,NaN,Giulio,Renaldi
21757,24950,1944,Claire,Renard
21758,24951,NaN,Jean,Renard
21759,24952,NaN,C.,Renard
21760,24953,1855,Albert,Renaud
21761,24954,1875,Emiliano,Renaud
21762,24955,1941,John,Renbourn
21763,24956,1853,Alfonso,Rendano
21764,24957,NaN,Furio,Rendine
21765,24958,1954,Sergio,Rendine
21766,24959,1863,Charles,Rene
21767,24960,NaN,Leon,Rene
21768,24961,1907,Boris,Berlin
21769,24962,1907,Boris,Berlin
21770,24963,1485,Adam,Rener
21771,24964,1875,Henriette,Renie
21772,24965,NaN,Paul,Renie
21773,24966,NaN,Jean,Renie
21774,24967,1747,Jean,Renier
21775,24968,NaN,Nicolas,Renier
21776,24969,1868,Joseph,Renner
21777,24970,1935,Paolo,Renosto
21778,24971,1704,Hubert,Renotte
21779,24972,1959,Régis,Lariviere
21780,24973,1955,Jean,Rens
21781,24974,NaN,,Curvo
21782,24975,NaN,Frank,Renton
21783,24976,NaN,Wieslaw,Rentowski
21784,24977,1520,Richard,Renvoisy
21785,24978,NaN,Joe,Renzetti
21786,24979,NaN,Antonio,Reparaz
21787,24980,NaN,,Repetto
21788,24981,1955,Michael,Repoulis
21789,24982,NaN,Gerald,Resch
21790,24983,1485,Balthasar,Resinarius
21791,24984,NaN,Johannes,Reson
21792,24985,NaN,Elsa,Respighi
21793,24986,1879,Ottorino,Respighi
21794,24987,1550,Agostino,Resta
21795,24988,NaN,Natale,Resta
21796,24989,NaN,José,Resta
21797,24990,NaN,Antonio,Restano
21798,24991,1778,Andrea,Restori
21799,24992,1885,Rudolph,Reti
21800,24993,1892,"Wilhelm,",Rettich
21801,24994,1842,Otto,Reubke
21802,24995,1834,Julius,Reubke
21803,24996,1900,Eugène,Reuchsel
21804,24997,1791,Johann,Reuchsel
21805,24998,1840,Léon,Reuchsel
21806,24999,1875,Amédée,Reuchsel
21807,25000,1880,Maurice,Reuchsel
21808,25001,1956,Michael,Reudenbach
21809,25002,1802,Ludwig,Reuling
21810,25003,NaN,Anselmo,Reulx
21811,25004,1855,Heinrich,Köstritz
21812,25005,1855,Heinrich,Köstritz
21813,25006,1525,Johannes,Reusch
21814,25007,NaN,Johann,Reuschel
21815,25008,1636,Esaias,Reusner
21816,25009,NaN,Esaias,Reusner
21817,25010,1871,August,Reuss
21818,25011,1855,Heinrich,Köstritz
21819,25012,1896,Fritz,Reuter
21820,25013,NaN,Marcel,Reuter
21821,25014,1656,Georg,Reutter
21822,25015,1708,Georg,Reutter
21823,25016,1900,Hermann,Reutter
21824,25017,1755,Romain,Reutter
21825,25018,1901,Pierre,Revel
21826,25019,1905,Harry,Revel
21827,25020,NaN,Peter,Revell
21828,25021,NaN,Graeme,Revell
21829,25022,1943,Michèle,Reverdy
21830,25023,NaN,A.M.,Reverte
21831,25024,1917,Joseph,Reveyron
21832,25025,1889,Levko,Revoutski
21833,25026,1899,Silvestre,Revueltas
21834,25027,1904,Cemal,Rey
21835,25028,1832,Jean,Rey
21836,25029,1734,Jean-Baptiste,Rey
21837,25030,1738,Louis,Rey
21838,25031,1760,Jean,Rey
21839,25032,1904,Cemal,Rey
21840,25033,1854,Alexandre,Colaço
21841,25034,1875,Etienne,Rey-Andreu
21842,25035,1823,Ernest,Reyer
21843,25036,1962,Víctor,Reyes
21844,25037,1565,Matthias,Reymann
21845,25038,NaN,Franciscus,Reynaldus
21846,25039,NaN,J.,Reynaud
21847,25040,NaN,Armand,Reynaud
21848,25041,1370,Gacian,Reyneau
21849,25042,1760,Maria,Park
21850,25043,1958,Peter,Reynolds
21851,25044,1926,Verne,Reynolds
21852,25045,1934,Roger,Reynolds
21853,25046,1884,Alfred,Reynolds
21854,25047,1947,Stephen,Reynolds
21855,25048,1971,Graham,Reynolds
21856,25049,1739,Joost,Reynvaan
21857,25050,1540,Jakub,Reys
21858,25051,1924,Ivan,Rezac
21859,25052,1488,Georg,Rhaw
21860,25053,NaN,Wolfgang,Rhaw
21861,25054,1771,Friedrich,Rhein
21862,25055,1839,Joseph,Rheinberger
21863,25056,1748,Christoph,Rheineck
21864,25057,1879,René-Emmanuel,Rhené-Baton
21865,25058,1884,Max,Rhode
21866,25059,NaN,Kimmie,Rhodes
21867,25060,NaN,Philip,Rhys
21868,25061,1866,Emilios,Riadis
21869,25062,1769,Giovanni,Sforza
21870,25063,NaN,Miguel,Riba
21871,25064,1924,Antal,Ribáry
21872,25065,1924,Antal,Ribáry
21873,25066,NaN,,Ribas
21874,25067,NaN,John,Ribble
21875,25068,1854,Léon,Ribeiro
21876,25069,1971,Ricardo,Ribeiro
21877,25070,NaN,Artur,Ribeiro
21878,25071,1918,César,Morais
21879,25072,NaN,Antonio,Ribera
21880,25073,NaN,Bernardino,Ribera
21881,25074,1884,Albert,Ribollet
21882,25075,NaN,Niño,Ricardo
21883,25076,1648,Donato,Ricchezza
21884,25077,1732,Francesco,Ricci
21885,25078,NaN,Ettore,Ricci
21886,25079,1809,Federico,Ricci
21887,25080,1853,"Luigi,",Ricci-Stolz
21888,25081,NaN,Cesarina,Ricci
21889,25082,1805,Luigi,Ricci
21890,25083,1853,"Luigi,",Ricci-Stolz
21891,25084,NaN,V.,Ricciardi
21892,25113,1678,Benedetto,Riccio
21893,25114,NaN,Giovanni,Riccio
21894,25115,1540,Teodore,Riccio
21895,25116,1848,Edward,Rice
21896,25117,1892,Gladys,Rich
21897,25118,1480,Jean,Richafort
21898,25119,NaN,Louis,Richard
21899,25120,1944,André,Richard
21900,25121,NaN,,Richard
21901,25122,1600,Balthazar,Richard
21902,25123,1621,Etienne,Richard
21903,25124,NaN,François,Richard
21904,25125,1157,,Lion
21905,25126,1895,Kathleen,Richards
21906,25127,NaN,David,Richards
21907,25128,1964,Jonathan,Richards
21908,25129,1895,Kathleen,Dale
21909,25130,1819,Brinley,Richards
21910,25131,1944,Goff,Richards
21911,25132,NaN,J.,Richards
21912,25133,1904,Alan,Richardson
21913,25134,1914,Arnold,Richardson
21914,25135,1558,Ferdinando,Richardson
21915,25136,1670,Vaughan,Richardson
21916,25137,1909,Clive,Richardson
21917,25138,NaN,,Richardus
21918,25139,NaN,,Fournival
21919,25140,NaN,,Semilli
21920,25141,1884,François,Richepin
21921,25142,NaN,Victor,Richer
21922,25143,NaN,Jacob,Richmann
21923,25144,NaN,José,Richoly
21924,25145,1728,Carl,Richter
21925,25146,1926,Marga,Richter
21926,25147,1805,Heinrich,Richter
21927,25148,NaN,Wilhelm,Richter
21928,25149,1687,Johann,Richter
21929,25150,NaN,Willibald,Richter
21930,25151,1651,Ferdinand,Richter
21931,25152,1808,Ernst,Richter
21932,25153,1700,Johann,Richter
21933,25154,1915,Nico,Richter
21934,25155,1709,Franz,Richter
21935,25156,1727,Johann,Richter
21936,25157,1846,Alfred,Richter
21937,25158,1679,Giovanni,Ricieri
21938,25159,1973,Damien,Ricketson
21939,25160,1840,Giulio,Ricordi
21940,25161,1955,Alistair,Riddell
21941,25162,1932,François,Glorieux
21942,25163,1897,Jaroslav,Ridky
21943,25164,1918,Godfrey,Ridout
21944,25165,1934,Alan,Ridout
21945,25166,NaN,Karl,Rieck
21946,25167,1810,Aquinas,Ried
21947,25168,NaN,Georg,Riedel
21948,25169,NaN,Hermann,Riedel
21949,25170,1827,Carl,Riedel
21950,25171,1676,Georg,Riedel
21951,25172,1771,Ambros,Rieder
21952,25173,1840,Oskar,Rieding
21953,25174,1929,Josef,Riedl
21954,25175,1650,Bartholomäus,Riedl
21955,25176,1947,Václav,Riedlbauch
21956,25177,1710,Friedrich,Riedt
21957,25178,NaN,Charles,Riefert
21958,25179,1745,"Anton,",Rigel
21959,25180,1741,Henri-Joseph,Riegel
21960,25181,1764,Gottfried,Rieger
21961,25182,1885,Wallingford,Riegger
21962,25183,1876,Teresa,Riego
21963,25184,1937,Rolf,Riehm
21964,25185,1941,Rainer,Riehn
21965,25186,1849,Hugo,Riemann
21966,25187,1848,Georg,Riemenschneider
21967,25188,NaN,Johann,Riemschneider
21968,25189,1709,Joseph,Riepel
21969,25190,NaN,,Riera
21970,25191,1802,Hubert,Ries
21971,25192,1846,Franz,Ries
21972,25193,1755,Franz,Ries
21973,25194,1784,Ferdinand,Ries
21974,25195,NaN,,Rieschi
21975,25196,NaN,Ludwig,Riesck
21976,25197,1796,"Helene,",Liebmann
21977,25198,1957,Michael,Riessler
21978,25199,1921,Heinrich,Riethmüller
21979,25200,1898,Vittorio,Rieti
21980,25201,1860,Heinrich,Rietsch
21981,25202,1744,Georg,Ritschel
21982,25203,1812,Julius,Rietz
21983,25204,NaN,Carole,Rieussec
21984,25205,1924,Mohamed,Garrana
21985,25206,1798,Louis,Rifaut
21986,25207,1944,Joshua,Rifkin
21987,25208,1730,André,Rigade
21988,25209,1615,Giovanni,Rigatti
21989,25210,NaN,Louis,Rigaud
21990,25211,1956,João-Heitor,Rigaud
21991,25212,1741,Henri,Rigel
21992,25213,1745,"Anton,",Rigel
21993,25214,1769,Louis,Rigel
21994,25215,1772,Henri,Rigel
21995,25216,1741,Henri-Joseph,Riegel
21996,25217,NaN,Antoine,Riggieri
21997,25218,NaN,Giuseppe,Righetti
21998,25219,NaN,Francesco,Righi
21999,25220,1577,Giovanni,Righi
22000,25221,NaN,Giuseppe,Righi
22001,25222,NaN,Telesforo,Righi
22002,25223,1756,Vincenzo,Righini
22003,25224,1747,Franz,Rigler
22004,25225,1960,Shaun,Rigney
22005,25226,NaN,Cornelius,Rigo
22006,25227,NaN,Rolf,Rihm
22007,25228,1952,Wolfgang,Rihm
22008,25229,1871,Vojtech,Rihovski
22009,25230,1902,Cvjetko,Rihtman
22010,25231,1980,Morten,Riis
22011,25232,1897,Knudage,Riisager
22012,25233,NaN,J.,Rijken
22013,25234,1964,Richard,Rijnvos
22014,25235,NaN,Jan,Rijspoort
22015,25236,1943,Dennis,Riley
22016,25237,1935,Terry,Riley
22017,25238,NaN,Laurent,Rille
22018,25239,1816,Edward,Rimbault
22019,25240,1862,William,Rimmer
22020,25241,1939,John,Rimmer
22021,25242,1570,Pedro,Rimonte
22022,25243,1848,Nadezhda,Rimskaia-Korsakova
22023,25244,1901,Georgy,Rimski-Korsakov
22024,25245,1844,Nikolay,Rimsky-Korsakov
22025,25246,NaN,,dall'Arpa
22026,25247,NaN,Gustave,Rinck
22027,25248,1770,Johann,Rinck
22028,25249,1586,Martin,Rinckart
22029,25250,1680,Emanuele,d'Astorga
22030,25251,1977,Assaf,Rinde
22031,25252,1884,Oluf,Ring
22032,25253,1907,Nils-Eric,Ringbom
22033,25254,1935,Rolf,Ringger
22034,25255,NaN,Edouard,Ringler
22035,25256,1982,Leo,Rini
22036,25257,1586,Martin,Rinckart
22037,25258,1879,Wilhelm,Rinkens
22038,25259,NaN,Antonio,Rinoldi
22039,25260,1818,Wilhelm,Rintel
22040,25261,1580,Alvaro,Rios
22041,25262,1985,Paulo,Filho
22042,25263,1776,Philipp,Riotte
22043,25264,1928,André,Riotte
22044,25265,1873,Georgy,Rioutov
22045,25266,1720,Antonio,Ripa
22046,25267,NaN,Alberto,Ripa
22047,25268,1799,Karl,Ripfel
22048,25269,1961,Johan,Riphagen
22049,25270,1867,Vicente,Ripolles
22050,25271,1928,Piet,Rippen
22051,25272,1230,"Guiraut,",Riquier
22052,25273,1962,Michael,Rische
22053,25274,1961,Indra,Riše
22054,25275,1948,Shoshana,Riseman
22055,25276,1946,Dean,Rishel
22056,25277,1920,Karel,Risinger
22057,25278,1736,Salvatore,Rispoli
22058,25279,1938,Jean-Claude,Risset
22059,25280,1607,Johann,Rist
22060,25281,1908,"Milan,",Ristić
22061,25282,NaN,,Ristler
22062,25283,1692,Giovanni,Ristori
22063,25284,1893,Emile,Ristori
22064,25285,1954,Paul,Ritchie
22065,25286,1960,Anthony,Ritchie
22066,25287,1921,John,Ritchie
22067,25288,1739,Johannes,Ritschel
22068,25289,1744,Georg,Ritschel
22069,25290,1744,Georg,Ritschel
22070,25291,NaN,Théodor,Ritte
22071,25292,1748,Georg,Ritter
22072,25293,1763,Peter,Ritter
22073,25294,1833,Alexander,Ritter
22074,25295,1645,Christian,Ritter
22075,25296,1715,Johann,Ritter
22076,25297,1760,August,Ritter
22077,25298,1830,Karl,Ritter
22078,25299,1841,Théodore,Ritter
22079,25300,1849,Hermann,Ritter
22080,25301,NaN,Helmut,Ritter
22081,25302,1811,August,Ritter
22082,25303,1778,Sigismund,Neukomm
22083,25304,1637,Philipp,Rittler
22084,25305,NaN,Giulio,Riva
22085,25306,NaN,Martin,Rivafrecha
22086,25307,1570,Paul,Rivander
22087,25308,NaN,,Rivas
22088,25309,NaN,,Rivay
22089,25310,1854,Julie,Rive-King
22090,25311,NaN,Carlos,Rivera
22091,25312,NaN,,Rivi
22092,25341,1896,Jean,Rivier
22093,25342,NaN,Franziscus,Rivulo
22094,25343,1902,Josef,Rixner
22095,25344,NaN,Antonio,Rizzelli
22096,25345,NaN,Carlo,Rizzo
22097,25346,1924,"Max,",Roach
22098,25347,1951,Curtis,Roads
22099,25348,1819,Vincenzo,Robaudi
22100,25349,1892,John,Robb
22101,25350,1975,Greg,Robbin
22102,25351,1964,Scott,Robbins
22103,25352,NaN,Richard,Robbins
22104,25353,1624,François,Roberday
22105,25354,1618,Pierre,Robert
22106,25355,NaN,Martial,Robert
22107,25356,NaN,Jehan,Robert
22108,25357,NaN,Louis,Robert
22109,25358,NaN,Denis,Robert
22110,25359,1948,Jean-Louis,Robert
22111,25360,NaN,,Blois
22112,25361,NaN,,Castel
22113,25362,NaN,,Piere
22114,25363,NaN,,Reins
22115,25364,NaN,,Pieux
22116,25365,1936,Lucie,Robert-Diessel
22117,25366,1829,Giulio,Roberti
22118,25367,1700,Costantino,Roberto
22119,25368,1874,Hugh,Roberton
22120,25369,1963,Marcus,Roberts
22121,25370,NaN,Nancy,Roberts
22122,25371,1940,Trevor,Roberts
22123,25372,1825,Eleazar,Roberts
22124,25373,NaN,John,Roberts
22125,25374,1822,John,Roberts
22126,25375,1848,John,Roberts
22127,25376,1887,Luckey,Roberts
22128,25377,1906,Mervyn,Roberts
22129,25378,1977,Mark,Roberts
22130,25379,1912,Myron,Roberts
22131,25380,NaN,O.,Roberts
22132,25381,NaN,Robbie,Robertson
22133,25382,NaN,Leroy,Robertson
22134,25383,NaN,,Anglia
22135,25384,NaN,Victor,Robillard
22136,25385,1963,Bruno,Robilliard
22137,25386,1976,Jean,Robin
22138,25387,1962,Brigitte,Robindoré
22139,25388,1747,Alexandre,Robineau
22140,25389,1415,,Magdalaine
22141,25390,NaN,,Robinovitch
22142,25391,NaN,Harry,Robinson
22143,25392,NaN,Jessie,Robinson
22144,25393,1682,John,Robinson
22145,25394,1799,Francis,Robinson
22146,25395,1816,Joseph,Robinson
22147,25396,1831,Fanny,Robinson
22148,25397,1834,William,Robinson
22149,25398,NaN,Thomas,Robinson
22150,25399,1878,Avery,Robinson
22151,25400,1889,Carol,Robinson
22152,25401,1936,Christopher,Robinson
22153,25402,1910,Earl,Robinson
22154,25403,NaN,J.,Robinson
22155,25404,1930,"Ray,",Charles
22156,25405,NaN,Orphy,Robinson
22157,25406,NaN,Paul,Robinson
22158,25407,1843,William,Robjohn
22159,25408,1520,Melchor,Robledo
22160,25409,NaN,Richard,Roblee
22161,25410,1937,Marisa,Robles
22162,25411,NaN,Peter,Robles
22163,25412,1871,Daniel,Robles
22164,25413,1885,Jack,Robson
22165,25414,1723,Jean,Robson
22166,25415,1765,Ferdinando,Robuschi
22167,25416,1860,Alfred,Robyn
22168,25417,1895,Lodovico,Rocca
22169,25418,NaN,Giovanni,Rocchigiani
22170,25419,1540,Aurelio,Roccia
22171,25420,1570,Dattilo,Roccia
22172,25421,1582,Francesco,Roccia
22173,25422,NaN,Vespasiano,Roccia
22174,25423,NaN,Francisco,Rocha
22175,25424,NaN,Fontes,Rocha
22176,25425,1918,George,Rochberg
22177,25426,1746,Jean,Rochefort
22178,25427,1814,Stefano,Rochetti-Monteviti
22179,25428,1814,August,Rockel
22180,25429,1838,Joseph,Rockel
22181,25430,1823,William,Rockstro
22182,25431,NaN,H.,Rockstroch
22183,25432,NaN,Pierre,Rocourt
22184,25433,1815,Ferdinand,Roda
22185,25434,1954,Arturo,Rodas
22186,25435,1954,Richard,Roddis
22187,25436,NaN,,Rode
22188,25437,1774,(Jacques),Rode
22189,25438,1880,Homer,Rodeheaver
22190,25439,1780,Georg,Roeder
22191,25440,NaN,,Rodericus
22192,25441,NaN,Stéphane,Rodesco
22193,25442,1780,John,Rodgers
22194,25443,1953,Sarah,Rodgers
22195,25444,1942,Lloyd,Rodgers
22196,25445,1931,Mary,Rodgers
22197,25446,1952,Nile,Rodgers
22198,25447,1902,Richard,Rodgers
22199,25448,1535,Rocco,Rodio
22200,25449,1904,Gabriel,Rodo
22201,25450,1730,Jean,Rodolphe
22202,25451,1698,Pedro,Rodrigo
22203,25452,1888,Maria,Rodrigo
22204,25453,1779,Mariano,Ledesma
22205,25454,1901,Joaquín,Vidre
22206,25455,1961,Eugenio,Rodrigues
22207,25456,1959,Ernesto,Rodrigues
22208,25457,1964,Paulo,Rodrigues
22209,25458,1700,João,Esteves
22210,25459,1978,Rodrigo,Rodriguez
22211,25460,1946,Robert,Rodriguez
22212,25461,NaN,Gerardo,Rodriguez
22213,25462,1760,Felipe,Rodriguez
22214,25463,1951,Marcela,Rodriguez
22215,25464,1690,Vicente,Rodriguez
22216,25465,1894,Torcuato,Castro
22217,25466,1724,Antonio,Hita
22218,25467,1779,Mariano,Ledesma
22219,25468,NaN,,Fernandez
22220,25469,1886,Eduardo,Rebellon
22221,25470,1800,George,Rodwell
22222,25471,1930,Betty,Roe
22223,25472,1780,Georg,Roeder
22224,25473,1851,Martin,Roeder
22225,25474,1755,Johann,Roehm
22226,25475,NaN,Hugo,Roehr
22227,25476,NaN,,Roelens
22228,25477,1985,Ruud,Roelofsen
22229,25478,NaN,Oscar,Roels
22230,25479,1925,Herman,Roelstraete
22231,25480,1684,Johann,Roemhildt
22232,25481,NaN,Arthur,Roesel
22233,25482,1735,Valentin,Roeser
22234,25483,1894,Marguerite,Roesgen-Champion
22235,25484,NaN,Gustav,Roessler
22236,25485,1880,Richard,Rössler
22237,25486,NaN,Dimitri,Rogal-Lewitzki
22238,25487,1966,Jacek,Rogala
22239,25488,1901,Theodor,Rogalski
22240,25489,1829,José,Rogel
22241,25490,1895,Kurt,Roger
22242,25491,1853,Victor,Roger
22243,25492,1924,Denise,Roger
22244,25493,1954,Miquel,Casamada
22245,25494,1873,Jean,Roger-Ducasse
22246,25495,1865,Walter,Rogers
22247,25496,1941,Wayland,Rogers
22248,25497,1847,Roland,Rogers
22249,25498,1893,Rogers,Rogers
22250,25499,1614,Benjamin,Rogers
22251,25500,1924,Milton,Rogers
22252,25501,1844,Clara,Rogers
22253,25502,1857,James,Rogers
22254,25503,1953,Rodney,Rogers
22255,25504,1893,Bernard,Rogers
22256,25505,1910,Henriette,Roget
22257,25506,1936,Lionel,Rogg
22258,25507,1948,Dominique,Roggen
22259,25508,1561,Philippe,Rogier
22260,25509,1872,Fernand,Rogister
22261,25510,1879,Jean,Rogister
22262,25511,NaN,Francesco,Rognoni
22263,25512,NaN,Riccardo,Rognoni
22264,25513,NaN,Giovanni,Taeggio
22265,25514,1881,Ludomir,Rogowski
22266,25515,1839,Gustav,Roguski
22267,25516,NaN,Andrzej,Rohaczewski
22268,25517,1906,Philipp,Rohl
22269,25518,1971,Steingrimur,Rohloff
22270,25519,1886,Ladislas,Rohozinski
22271,25520,1914,Jens,Rohwer
22272,25521,NaN,Claudio,Roieri
22273,25522,1890,Gonzalo,Roig
22274,25523,1904,Eino,Roiha
22275,25524,1901,Kjell,Roikjer
22276,25525,NaN,Luigi,Roince
22277,25526,1934,Alain,Roizenblat
22278,25527,1916,Leonid,Royzman
22279,25528,1971,Manuel,Rojas
22280,25529,1954,Uroš,Rojko
22281,25530,NaN,Victor,Rokitanski
22282,25531,1894,"Marc,",Roland
22283,25532,1891,Alexis,Roland-Manuel
22284,25533,1900,Amadeo,Roldan
22285,25534,NaN,Etienne,Rolin
22286,25535,NaN,Domanig,Roll
22287,25536,1757,Alessandro,Rolla
22288,25537,1716,Johann,Rolle
22289,25538,1681,Christian,Rolle
22290,25539,1710,Johann,Rollig
22291,25540,NaN,Karl,Rollig
22292,25569,1947,Neil,Rolnick
22293,25570,1876,José,Rolón
22294,25571,1869,Caro,Roma
22295,25572,1781,Henri,Romagnesi
22296,25573,1910,Martin,Roman
22297,25574,1945,José,Roman
22298,25575,NaN,,Roman
22299,25576,1694,Johann,Roman
22300,25577,1824,Carlo,Romani
22301,25578,1788,Felice,Romani
22302,25579,1791,Pietro,Romani
22303,25580,1778,Stefano,Romani
22304,25581,NaN,Luigi,Romaniello
22305,25582,NaN,Romano,Romanini
22306,25583,NaN,Giuseppe,Romanino
22307,25584,1610,Soriano,Romano
22308,25585,NaN,Giulio,Romano
22309,25586,1552,Marcantonio,Romano
22310,25587,NaN,Joseph,Romano
22311,25588,NaN,Luigi,Romano
22312,25589,NaN,,Melode
22313,25590,NaN,Tatiana,Romanova
22314,25591,NaN,Beatriz,Romans
22315,25592,1978,Martin,Romberg
22316,25593,1807,Ciprian,Romberg
22317,25594,1767,Andreas,Romberg
22318,25595,1767,Bernhard,Romberg
22319,25596,1887,Sigmund,Romberg
22320,25597,1575,Mateo,Romero
22321,25598,1928,Aldemaro,Romero
22322,25599,NaN,Juan,Romero
22323,25600,1815,Antonio,Romero
22324,25601,1913,Celedonio,Romero
22325,25602,1907,Elena,Barbosa
22326,25603,1717,Manuel,Avila
22327,25604,1874,Luis,Romeu
22328,25605,1876,Antonio,Romeu
22329,25606,1971,James,Romig
22330,25607,NaN,,Romilli
22331,25608,NaN,Fausto,Romitelli
22332,25609,1789,Martin,Ron
22333,25610,1873,Landon,Ronald
22334,25611,1883,Gino,Roncaglia
22335,25612,1870,Simeon,Roncal
22336,25613,NaN,Lodovico,Roncalli
22337,25614,1963,Lucia,Ronchetti
22338,25615,1865,Ferdinando,Ronchini
22339,25616,NaN,Sébastiano,Ronconi
22340,25617,NaN,Jo,Rondelli
22341,25618,1720,Wilhelm,Rong
22342,25619,1825,Jean,Rongé
22343,25620,1935,Peter,Ronnefeld
22344,25621,1959,Matthias,Ronnefeld
22345,25622,NaN,Raffaello,Rontani
22346,25623,1855,Julius,Röntgen
22347,25624,1898,Johannes,Rontgen
22348,25625,1853,Carolina,Maier
22349,25626,1805,Luigi,Ronzi
22350,25627,NaN,Pollione,Ronzi
22351,25628,1794,William,Rooke
22352,25629,1948,Roger,Rooman
22353,25630,1907,Robert,Roos
22354,25631,1956,Jan,Roost
22355,25632,1820,George,Root
22356,25633,1875,Cyril,Rootham
22357,25634,1864,Guy,Ropartz
22358,25635,1922,Jiří,Ropek
22359,25636,1878,Edgar,Roper
22360,25637,1941,Carlos,Roque-Alsina
22361,25638,NaN,,Roquelay
22362,25639,1839,Jean,Roques
22363,25640,NaN,Jean,Roques
22364,25641,1810,,Roques
22365,25642,1923,Ned,Rorem
22366,25643,1859,Karl,Rorich
22367,25644,1960,António,Rosa
22368,25645,1930,Clotilde,Rosa
22369,25646,1615,Salvatore,Rosa
22370,25647,1740,Antonio,Rosales
22371,25648,1682,Antonio,Rosario
22372,25649,1868,Juventino,Rosas
22373,25650,1933,Maria,Fernandes
22374,25651,1953,Michael,Rosas-Cobian
22375,25652,1952,Ney,Rosauro
22376,25653,1961,Jean-Christophe,Rosaz
22377,25654,1964,John,Roscigno
22378,25655,NaN,Griffith,Rose
22379,25656,1928,John,Rose
22380,25657,1951,Scott,Rose
22381,25658,1830,Georges,Rose
22382,25659,1916,Bernard,Rose
22383,25660,1934,Barry,Rose
22384,25661,1910,David,Rose
22385,25662,1874,Sepp,Rosegger
22386,25663,1688,Thomas,Roseingrave
22387,25664,1695,Ralph,Roseingrave
22388,25665,NaN,Daniel,Roseingrave
22389,25666,1907,"Electo,",Rosell
22390,25667,NaN,Henri,Rosellen
22391,25668,NaN,,Rosellen
22392,25669,1933,Ronald,Roseman
22393,25670,1921,Jerome,Rosen
22394,25671,NaN,,Rosenberg
22395,25672,1892,Hilding,Rosenberg
22396,25673,1910,"Vladimir,",Wal-Berg
22397,25674,NaN,Wolf,Rosenberg
22398,25675,1955,Alexander,Rosenblatt
22399,25676,1889,Sydney,Rosenbloom
22400,25677,1954,Matthew,Rosenblum
22401,25678,NaN,,Rosenboom
22402,25679,1931,Gerhard,Rosenfeld
22403,25680,NaN,,Rosenfeldt
22404,25681,1757,Aemilian,Rosengart
22405,25682,1813,Jacob,Rosenhain
22406,25683,NaN,Georges,Rosenlecker
22407,25684,1924,Leonard,Rosenman
22408,25685,1619,Johann,Rosenmüller
22409,25686,1926,Laurence,Rosenthal
22410,25687,1862,Moritz,Rosenthal
22411,25688,1904,Manuel,Rosenthal
22412,25689,1974,Dean,Rosenthal
22413,25690,1867,Felix,Rosenthal
22414,25691,1904,Manuel,Rosenthal
22415,25692,1779,Franz,Roser
22416,25693,1740,Johann,Roser
22417,25694,1791,José,Roses
22418,25695,NaN,,Rosetta
22419,25696,1750,Antonio,Rosetti
22420,25697,1750,Antonio,Rosetti
22421,25698,NaN,Ludomir,Rosicky
22422,25699,1640,"Carl,",Rosier
22423,25700,NaN,André,Rosiers
22424,25701,1640,"Carl,",Rosier
22425,25702,1954,Niels,Rosing-Schow
22426,25703,1748,Franz,Rosiniack
22427,25704,1734,Pantaleon,Roskovski
22428,25705,1881,Nikolai,Roslavets
22429,25706,NaN,Gregorius,Rosler
22430,25707,1750,Antonio,Rosetti
22431,25708,1880,Richard,Rössler
22432,25709,1771,Jan,Rosler
22433,25710,1945,Arnold,Rosner
22434,25711,1823,Luis,Rosquellas
22435,25712,1784,Pablo,Rosquellas
22436,25713,1763,John,Ross
22437,25714,NaN,Robert,Ross
